*******************************************************************************
 Revised: June 21, 2016                 Mars                            499 / 4
 
 PHYSICAL DATA (updated 2019-Oct-29):
  Vol. mean radius (km) = 3389.92+-0.04   Density (g/cm^3)      =  3.933(5+-4)
  Mass x10^23 (kg)      =    6.4171       Flattening, f         =  1/169.779
  Volume (x10^10 km^3)  =   16.318        Equatorial radius (km)=  3396.19
  Sidereal rot. period  =   24.622962 hr  Sid. rot. rate, rad/s =  0.0000708822 
  Mean solar day (sol)  =   88775.24415 s Polar gravity m/s^2   =  3.758
  Core radius (km)      = ~1700           Equ. gravity  m/s^2   =  3.71
  Geometric Albedo      =    0.150                                              

  GM (km^3/s^2)         = 42828.375214    Mass ratio (Sun/Mars) = 3098703.59
  GM 1-sigma (km^3/s^2) = +- 0.00028      Mass of atmosphere, kg= ~ 2.5 x 10^16
  Mean temperature (K)  =  210            Atmos. pressure (bar) =    0.0056 
  Obliquity to orbit    =   25.19 deg     Max. angular diam.    =  17.9"
  Mean sidereal orb per =    1.88081578 y Visual mag. V(1,0)    =  -1.52
  Mean sidereal orb per =  686.98 d       Orbital speed,  km/s  =  24.13
  Hill's sphere rad. Rp =  319.8          Escape speed, km/s    =   5.027
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         717         493         589
  Maximum Planetary IR (W/m^2)   470         315         390
  Minimum Planetary IR (W/m^2)    30          30          30
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Wed Nov 17 17:38:20 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Sun (10)                        {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2030-Jan-04 00:00:00.0000 TDB
Stop  time      : A.D. 2032-Jan-04 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2462694.500000000, A.D. 2030-Jul-12 00:00:00.0000,  4.611540307282370E-02,  1.564342642261122E+00,  3.165509957554214E-02, -1.346008459094466E-02,  1.601977848469190E-03,  3.635493417362490E-04,  9.040663262922502E-03,  1.565342319790216E+00,  1.211768953438796E-03,
2462695.500000000, A.D. 2030-Jul-13 00:00:00.0000,  3.265371493564209E-02,  1.565884303243173E+00,  3.201742403518703E-02, -1.346311760423670E-02,  1.481370863420814E-03,  3.610958639122861E-04,  9.047649540569172E-03,  1.566551956267109E+00,  1.207490073816849E-03,
2462696.500000000, A.D. 2030-Jul-14 00:00:00.0000,  1.918951520426285E-02,  1.567305438897033E+00,  3.237728395349113E-02, -1.346510853102300E-02,  1.360928532189044E-03,  3.586202963792532E-04,  9.054610865332486E-03,  1.567757272286179E+00,  1.203128169186368E-03,
2462697.500000000, A.D. 2030-Jul-15 00:00:00.0000,  5.723843650902964E-03,  1.568606217826615E+00,  3.273465737496955E-02, -1.346606202908286E-02,  1.240658750199372E-03,  3.561229200053854E-04,  9.061546759655870E-03,  1.568958185161069E+00,  1.198683926488825E-03,
2462698.500000000, A.D. 2030-Jul-16 00:00:00.0000, -7.742264623261886E-03,  1.569786816492699E+00,  3.308952262342619E-02, -1.346598277885715E-02,  1.120569321484420E-03,  3.536040096232398E-04,  9.068456749979737E-03,  1.570154612897477E+00,  1.194158029020293E-03,
2462699.500000000, A.D. 2030-Jul-17 00:00:00.0000, -2.120777921956464E-02,  1.570847419126139E+00,  3.344185830082210E-02, -1.346487548727470E-02,  1.000667965355495E-03,  3.510638368516779E-04,  9.075340366745184E-03,  1.571346474193801E+00,  1.189551162088225E-03,
2462700.500000000, A.D. 2030-Jul-18 00:00:00.0000, -3.467167447132066E-02,  1.571788217641387E+00,  3.379164328580794E-02, -1.346274489436226E-02,  8.809623257936670E-04,  3.485026745935736E-04,  9.082197144395125E-03,  1.572533688441328E+00,  1.184864021734906E-03,
2462701.500000000, A.D. 2030-Jul-19 00:00:00.0000, -4.813292947270262E-02,  1.572609411549597E+00,  3.413885673249822E-02, -1.345959577680197E-02,  7.614599704227188E-04,  3.459207994831687E-04,  9.089026621368530E-03,  1.573716175723246E+00,  1.180097313304788E-03,
2462702.500000000, A.D. 2030-Jul-20 00:00:00.0000, -6.159052810764645E-02,  1.573311207872030E+00,  3.448347806977262E-02, -1.345543294417777E-02,  6.421683780616248E-04,  3.433184898126922E-04,  9.095828340092435E-03,  1.574893856813250E+00,  1.175251738459331E-03,
2462703.500000000, A.D. 2030-Jul-21 00:00:00.0000, -7.504345907764412E-02,  1.573893821054864E+00,  3.482548700062287E-02, -1.345026123306415E-02,  5.230949300911948E-04,  3.406960223549285E-04,  9.102601846978036E-03,  1.576066653174874E+00,  1.170327985751600E-03,
2462704.500000000, A.D. 2030-Jul-22 00:00:00.0000, -8.849071592714795E-02,  1.574357472885183E+00,  3.516486350095141E-02, -1.344408550391237E-02,  4.042469137830001E-04,  3.380536712689363E-04,  9.109346692419031E-03,  1.577234486961200E+00,  1.165326733109545E-03,
2462705.500000000, A.D. 2030-Jul-23 00:00:00.0000, -1.019312970669047E-01,  1.574702392407011E+00,  3.550158781791247E-02, -1.343691063728554E-02,  2.856315322996445E-04,  3.353917073312735E-04,  9.116062430785407E-03,  1.578397281013781E+00,  1.160248656830375E-03,
2462706.500000000, A.D. 2030-Jul-24 00:00:00.0000, -1.153642057966138E-01,  1.574928815837295E+00,  3.583564046840255E-02, -1.342874152825608E-02,  1.672559132059722E-04,  3.327103965018121E-04,  9.122748620412366E-03,  1.579554958860732E+00,  1.155094438782704E-03,
2462707.500000000, A.D. 2030-Jul-25 00:00:00.0000, -1.287884503275198E-01,  1.575036986483130E+00,  3.616700223805652E-02, -1.341958308695842E-02,  4.912711148800966E-05,  3.300100012291747E-04,  9.129404823592398E-03,  1.580707444715344E+00,  1.149864768444750E-03,
2462708.500000000, A.D. 2030-Jul-26 00:00:00.0000, -1.422030438042022E-01,  1.575027154660989E+00,  3.649565418044143E-02, -1.340944024867882E-02, -6.874789406931607E-05,  3.272907857262650E-04,  9.136030606574664E-03,  1.581854663475988E+00,  1.144560339343445E-03,
2462709.500000000, A.D. 2030-Jul-27 00:00:00.0000, -1.556070043246055E-01,  1.574899577616728E+00,  3.682157761595475E-02, -1.339831798108215E-02, -1.863622077252034E-04,  3.245530192538194E-04,  9.142625539564133E-03,  1.582996540725960E+00,  1.139181842530428E-03,
2462710.500000000, A.D. 2030-Jul-28 00:00:00.0000, -1.689993549584995E-01,  1.574654519444931E+00,  3.714475413039096E-02, -1.338622127803097E-02, -3.037090194773067E-04,  3.217969730930521E-04,  9.149189196711975E-03,  1.584133002731823E+00,  1.133729963046753E-03,
2462711.500000000, A.D. 2030-Jul-29 00:00:00.0000, -1.823791237653684E-01,  1.574292251007986E+00,  3.746516557362970E-02, -1.337315514728129E-02, -4.207816037392424E-04,  3.190229150795575E-04,  9.155721156100140E-03,  1.585263976440730E+00,  1.128205379369631E-03,
2462712.500000000, A.D. 2030-Jul-30 00:00:00.0000, -1.957453438119451E-01,  1.573813049856567E+00,  3.778279405861727E-02, -1.335912460371396E-02, -5.375733186611677E-04,  3.162311068857142E-04,  9.162220999729843E-03,  1.586389389478435E+00,  1.122608762397775E-03,
2462713.500000000, A.D. 2030-Jul-31 00:00:00.0000, -2.090970531883776E-01,  1.573217200152157E+00,  3.809762196023805E-02, -1.334413467026418E-02, -6.540776027545511E-04,  3.134218050683937E-04,  9.168688313517175E-03,  1.587509170148532E+00,  1.116940777917550E-03,
2462714.500000000, A.D. 2030-Aug-01 00:00:00.0000, -2.224332950224059E-01,  1.572504992590618E+00,  3.840963191374056E-02, -1.332819038249766E-02, -7.702879650378784E-04,  3.105952643225269E-04,  9.175122687289212E-03,  1.588623247431779E+00,  1.111202096117474E-03,
2462715.500000000, A.D. 2030-Aug-02 00:00:00.0000, -2.357531174925371E-01,  1.571676724325650E+00,  3.871880681310487E-02, -1.331129679349618E-02, -8.861979772578077E-04,  3.077517409839898E-04,  9.181523714774570E-03,  1.589731550984470E+00,  1.105393399314431E-03,
2462716.500000000, A.D. 2030-Aug-03 00:00:00.0000, -2.490555738415487E-01,  1.570732698892326E+00,  3.902512980994279E-02, -1.329345897588388E-02, -1.001801280185565E-03,  3.048914942233402E-04,  9.187890993590759E-03,  1.590834011136233E+00,  1.099515375516074E-03,
2462717.500000000, A.D. 2030-Aug-04 00:00:00.0000, -2.623397223899767E-01,  1.569673226131765E+00,  3.932858431279414E-02, -1.327468201888267E-02, -1.117091597418570E-03,  3.020147839661348E-04,  9.194224125234452E-03,  1.591930558888359E+00,  1.093568703872850E-03,
2462718.500000000, A.D. 2030-Aug-05 00:00:00.0000, -2.756046265480098E-01,  1.568498622117263E+00,  3.962915398611015E-02, -1.325497102413201E-02, -1.232062739593725E-03,  2.991218685919539E-04,  9.200522715075038E-03,  1.593021125912672E+00,  1.087554049350274E-03,
2462719.500000000, A.D. 2030-Aug-06 00:00:00.0000, -2.888493548252328E-01,  1.567209209080971E+00,  3.992682274862570E-02, -1.323433110201750E-02, -1.346708596788628E-03,  2.962130037697727E-04,  9.206786372345321E-03,  1.594105644549933E+00,  1.081472069004377E-03,
2462720.500000000, A.D. 2030-Aug-07 00:00:00.0000, -3.020729808393529E-01,  1.565805315340387E+00,  4.022157477159067E-02, -1.321276736604794E-02, -1.461023128762535E-03,  2.932884407966838E-04,  9.213014710126213E-03,  1.595184047807176E+00,  1.075323419800085E-03,
2462721.500000000, A.D. 2030-Aug-08 00:00:00.0000, -3.152745833250686E-01,  1.564287275225535E+00,  4.051339447742052E-02, -1.319028492864898E-02, -1.575000359628585E-03,  2.903484255525553E-04,  9.219207345331512E-03,  1.596256269355083E+00,  1.069108762069825E-03,
2462722.500000000, A.D. 2030-Aug-09 00:00:00.0000, -3.284532461428147E-01,  1.562655429008126E+00,  4.080226653871946E-02, -1.316688890630174E-02, -1.688634376825107E-03,  2.873932016497843E-04,  9.225363898700248E-03,  1.597322243526653E+00,  1.062828760581221E-03,
2462723.500000000, A.D. 2030-Aug-10 00:00:00.0000, -3.416080582863476E-01,  1.560910122832381E+00,  4.108817587719377E-02, -1.314258443136171E-02, -1.801919334115215E-03,  2.844230162641976E-04,  9.231483994793498E-03,  1.598381905316649E+00,  1.056484083442676E-03,
2462724.500000000, A.D. 2030-Aug-11 00:00:00.0000, -3.547381138889290E-01,  1.559051708645816E+00,  4.137110766223852E-02, -1.311737665532456E-02, -1.914849456779464E-03,  2.814381214225731E-04,  9.237567261985484E-03,  1.599435190380065E+00,  1.050075397497975E-03,
2462725.500000000, A.D. 2030-Aug-12 00:00:00.0000, -3.678425122289112E-01,  1.557080544129288E+00,  4.165104730948763E-02, -1.309127073875719E-02, -2.027419044161902E-03,  2.784387690873178E-04,  9.243613332446015E-03,  1.600482035029076E+00,  1.043603363323783E-03,
2462726.500000000, A.D. 2030-Aug-13 00:00:00.0000, -3.809203577353403E-01,  1.554996992627644E+00,  4.192798047965108E-02, -1.306427184034605E-02, -2.139622469921667E-03,  2.754252061687764E-04,  9.249621842122815E-03,  1.601522376229985E+00,  1.037068631827197E-03,
2462727.500000000, A.D. 2030-Aug-14 00:00:00.0000, -3.939707599929586E-01,  1.552801423082390E+00,  4.220189307744738E-02, -1.303638511438448E-02, -2.251454180776694E-03,  2.723976736869749E-04,  9.255592430730927E-03,  1.602556151601386E+00,  1.030471844003343E-03,
2462728.500000000, A.D. 2030-Aug-15 00:00:00.0000, -4.069928337455717E-01,  1.550494209965968E+00,  4.247277125015410E-02, -1.300761571376621E-02, -2.362908689670980E-03,  2.693564088587838E-04,  9.261524741745332E-03,  1.603583299412884E+00,  1.023813637461383E-03,
2462729.500000000, A.D. 2030-Aug-16 00:00:00.0000, -4.199856988980541E-01,  1.548075733216333E+00,  4.274060138582934E-02, -1.297796879352541E-02, -2.473980564588346E-03,  2.663016478928357E-04,  9.267418422389369E-03,  1.604603758583095E+00,  1.017094657412461E-03,
2462730.500000000, A.D. 2030-Aug-17 00:00:00.0000, -4.329484805184468E-01,  1.545546378171424E+00,  4.300537011183795E-02, -1.294744951440841E-02, -2.584664425037948E-03,  2.632336285210611E-04,  9.273273123619042E-03,  1.605617468676925E+00,  1.010315560345546E-03,
2462731.500000000, A.D. 2030-Aug-18 00:00:00.0000, -4.458803088407850E-01,  1.542906535504460E+00,  4.326706429398959E-02, -1.291606304510685E-02, -2.694954953121773E-03,  2.601525907402579E-04,  9.279088500109514E-03,  1.606624369903230E+00,  1.003477003442009E-03,
2462732.500000000, A.D. 2030-Aug-19 00:00:00.0000, -4.587803192674312E-01,  1.540156601160686E+00,  4.352567103575071E-02, -1.288381456051769E-02, -2.804846905752559E-03,  2.570587751170808E-04,  9.284864210245746E-03,  1.607624403113201E+00,  9.965796319692608E-04,
2462733.500000000, A.D. 2030-Aug-20 00:00:00.0000, -4.716476523695681E-01,  1.537296976295033E+00,  4.378117767688158E-02, -1.285070923764246E-02, -2.914335113511732E-03,  2.539524207354124E-04,  9.290599916111808E-03,  1.608617509798508E+00,  9.896240788520663E-04,
2462734.500000000, A.D. 2030-Aug-21 00:00:00.0000, -4.844814538862847E-01,  1.534328067209691E+00,  4.403357179164120E-02, -1.281675225011486E-02, -3.023414470975118E-03,  2.508337633218687E-04,  9.296295283473680E-03,  1.609603632088324E+00,  9.826109717979985E-04,
2462735.500000000, A.D. 2030-Aug-22 00:00:00.0000, -4.972808747236721E-01,  1.531250285291779E+00,  4.428284118720988E-02, -1.278194876203935E-02, -3.132079929467698E-03,  2.477030331722587E-04,  9.301949981759048E-03,  1.610582712745827E+00,  9.755409375448402E-04,
2462736.500000000, A.D. 2030-Aug-23 00:00:00.0000, -5.100450709543218E-01,  1.528064046952508E+00,  4.452897390257012E-02, -1.274630392728950E-02, -3.240326494419432E-03,  2.445604554765720E-04,  9.307563684042642E-03,  1.611554695165662E+00,  9.684146031846726E-04,
2462737.500000000, A.D. 2030-Aug-24 00:00:00.0000, -5.227732038162847E-01,  1.524769773568416E+00,  4.477195820746765E-02, -1.270982289873214E-02, -3.348149224318999E-03,  2.414062551801351E-04,  9.313136067038775E-03,  1.612519523372648E+00,  9.612325992777302E-04,
2462738.500000000, A.D. 2030-Aug-25 00:00:00.0000, -5.354644397108366E-01,  1.521367891423442E+00,  4.501178260108694E-02, -1.267251083901714E-02, -3.455543232663501E-03,  2.382406621541409E-04,  9.318666811092785E-03,  1.613477142020295E+00,  9.539955611074044E-04,
2462739.500000000, A.D. 2030-Aug-26 00:00:00.0000, -5.481179501996090E-01,  1.517858831650290E+00,  4.524843581059316E-02, -1.263437291874935E-02, -3.562503693152926E-03,  2.350639099552026E-04,  9.324155600163904E-03,  1.614427496387840E+00,  9.467041229810829E-04,
2462740.500000000, A.D. 2030-Aug-27 00:00:00.0000, -5.607329120019201E-01,  1.514243030171520E+00,  4.548190678989602E-02, -1.259541430460336E-02, -3.669025843454817E-03,  2.318762299417476E-04,  9.329602121803770E-03,  1.615370532376527E+00,  9.393589102834725E-04,
2462741.500000000, A.D. 2030-Aug-28 00:00:00.0000, -5.733085069921285E-01,  1.510520927642093E+00,  4.571218471864839E-02, -1.255564015183898E-02, -3.775104985943457E-03,  2.286778478055593E-04,  9.335006067139773E-03,  1.616306196506721E+00,  9.319605355366309E-04,
2462742.500000000, A.D. 2030-Aug-29 00:00:00.0000, -5.858439221959101E-01,  1.506692969393868E+00,  4.593925900102250E-02, -1.251505560521699E-02, -3.880736483819475E-03,  2.254689843686864E-04,  9.340367130863701E-03,  1.617234435915944E+00,  9.245096016286343E-04,
2462743.500000000, A.D. 2030-Aug-30 00:00:00.0000, -5.983383497850348E-01,  1.502759605380899E+00,  4.616311926402958E-02, -1.247366580184572E-02, -3.985915751222157E-03,  2.222498577287575E-04,  9.345685011218130E-03,  1.618155198356517E+00,  9.170067113797882E-04,
2462744.500000000, A.D. 2030-Aug-31 00:00:00.0000, -6.107909870717270E-01,  1.498721290124588E+00,  4.638375535581252E-02, -1.243147587313125E-02, -4.090638243460554E-03,  2.190206852222845E-04,  9.350959409977653E-03,  1.619068432192312E+00,  9.094524766463554E-04,
2462745.500000000, A.D. 2030-Sep-01 00:00:00.0000, -6.232010365038710E-01,  1.494578482659253E+00,  4.660115734451151E-02, -1.238849094853717E-02, -4.194899459076574E-03,  2.157816855843193E-04,  9.356190032430907E-03,  1.619974086395638E+00,  9.018475171568740E-04,
2462746.500000000, A.D. 2030-Sep-02 00:00:00.0000, -6.355677056606984E-01,  1.490331646479094E+00,  4.681531551756932E-02, -1.234471615899369E-02, -4.298694953376873E-03,  2.125330798224280E-04,  9.361376587368148E-03,  1.620872110545092E+00,  8.941924488595433E-04,
2462747.500000000, A.D. 2030-Sep-03 00:00:00.0000, -6.478902072473608E-01,  1.485981249486367E+00,  4.702622038073213E-02, -1.230015663524368E-02, -4.402020346461870E-03,  2.092750896381346E-04,  9.366518787069823E-03,  1.621762454823576E+00,  8.864878756396696E-04,
2462748.500000000, A.D. 2030-Sep-04 00:00:00.0000, -6.601677590878535E-01,  1.481527763939735E+00,  4.723386265644588E-02, -1.225481750205714E-02, -4.504871317576370E-03,  2.060079348685466E-04,  9.371616347288943E-03,  1.622645070015250E+00,  8.787343919190048E-04,
2462749.500000000, A.D. 2030-Sep-05 00:00:00.0000, -6.723995841174616E-01,  1.476971666402401E+00,  4.743823328215960E-02, -1.220870387108437E-02, -4.607243595984676E-03,  2.027318308655223E-04,  9.376668987227938E-03,  1.623519907501523E+00,  8.709325875217768E-04,
2462750.500000000, A.D. 2030-Sep-06 00:00:00.0000, -6.845849103757738E-01,  1.472313437691141E+00,  4.763932340906293E-02, -1.216182083628948E-02, -4.709132956879014E-03,  1.994469869672007E-04,  9.381676429518360E-03,  1.624386919257535E+00,  8.630830486409980E-04,
2462751.500000000, A.D. 2030-Sep-07 00:00:00.0000, -6.967229709997516E-01,  1.467553562827433E+00,  4.783712440109603E-02, -1.211417347764966E-02, -4.810535219374131E-03,  1.961536087279614E-04,  9.386638400208765E-03,  1.625246057850066E+00,  8.551863603202035E-04,
2462752.500000000, A.D. 2030-Sep-08 00:00:00.0000, -7.088130042158457E-01,  1.462692530990290E+00,  4.803162783376055E-02, -1.206576687243345E-02, -4.911446243971587E-03,  1.928519036608243E-04,  9.391554628755990E-03,  1.626097276436017E+00,  8.472431129601641E-04,
2462753.500000000, A.D. 2030-Sep-09 00:00:00.0000, -7.208542533313345E-01,  1.457730835469162E+00,  4.822282549271539E-02, -1.201660610248819E-02, -5.011861934381144E-03,  1.895420846243077E-04,  9.396424848011405E-03,  1.626940528760039E+00,  8.392539035433395E-04,
2462754.500000000, A.D. 2030-Sep-10 00:00:00.0000, -7.328459667259130E-01,  1.452668973616257E+00,  4.841070937254013E-02, -1.196669624802355E-02, -5.111778244133881E-03,  1.862243663419743E-04,  9.401248794201565E-03,  1.627775769151175E+00,  8.312193266772393E-04,
2462755.500000000, A.D. 2030-Sep-11 00:00:00.0000, -7.447873978438551E-01,  1.447507446799609E+00,  4.859527167583837E-02, -1.191604237665809E-02, -5.211191181204119E-03,  1.828989598369037E-04,  9.406026206911198E-03,  1.628602952519918E+00,  8.231399650768937E-04,
2462756.500000000, A.D. 2030-Sep-12 00:00:00.0000, -7.566778051858667E-01,  1.442246760358259E+00,  4.877650481234562E-02, -1.186464954020970E-02, -5.310096806848660E-03,  1.795660709366659E-04,  9.410756829073375E-03,  1.629422034356508E+00,  8.150163885360702E-04,
2462757.500000000, A.D. 2030-Sep-13 00:00:00.0000, -7.685164522997813E-01,  1.436887423558992E+00,  4.895440139761860E-02, -1.181252277726948E-02, -5.408491227989678E-03,  1.762259019098655E-04,  9.415440406961410E-03,  1.630232970729533E+00,  8.068491612705722E-04,
2462758.500000000, A.D. 2030-Sep-14 00:00:00.0000, -7.803026077706476E-01,  1.431429949553292E+00,  4.912895425146576E-02, -1.175966711470437E-02, -5.506370586048562E-03,  1.728786529501114E-04,  9.420076690176778E-03,  1.631035718283832E+00,  7.986388518283112E-04,
2462759.500000000, A.D. 2030-Sep-15 00:00:00.0000, -7.920355452116978E-01,  1.425874855334409E+00,  4.930015639675087E-02, -1.170608756941888E-02, -5.603731050980128E-03,  1.695245236707919E-04,  9.424665431636840E-03,  1.631830234238371E+00,  7.903860384247443E-04,
2462760.500000000, A.D. 2030-Sep-16 00:00:00.0000, -8.037145432567558E-01,  1.420222661695571E+00,  4.946800105884951E-02, -1.165178915433860E-02, -5.700568828310645E-03,  1.661637156631649E-04,  9.429206387569502E-03,  1.632616476385322E+00,  7.820913050384639E-04,
2462761.500000000, A.D. 2030-Sep-17 00:00:00.0000, -8.153388855529357E-01,  1.414473893189589E+00,  4.963248166522824E-02, -1.159677688305011E-02, -5.796880172239708E-03,  1.627964335470342E-04,  9.433699317513108E-03,  1.633394403090039E+00,  7.737552319653770E-04,
2462762.500000000, A.D. 2030-Sep-18 00:00:00.0000, -8.269078607523599E-01,  1.408629078088745E+00,  4.979359184450248E-02, -1.154105576683296E-02, -5.892661388809057E-03,  1.594228828313907E-04,  9.438143984312093E-03,  1.634163973290309E+00,  7.653783915015180E-04,
2462763.500000000, A.D. 2030-Sep-19 00:00:00.0000, -8.384207625032797E-01,  1.402688748343968E+00,  4.995132542510732E-02, -1.148463080682488E-02, -5.987908828451883E-03,  1.560432664477973E-04,  9.442540154104551E-03,  1.634925146494198E+00,  7.569613501781946E-04,
2462764.500000000, A.D. 2030-Sep-20 00:00:00.0000, -8.498768894418536E-01,  1.396653439543792E+00,  5.010567643420061E-02, -1.142750698710636E-02, -6.082618879943089E-03,  1.526577820001478E-04,  9.446887596308046E-03,  1.635677882777594E+00,  7.485046698323631E-04,
2462765.500000000, A.D. 2030-Sep-21 00:00:00.0000, -8.612755451846698E-01,  1.390523690874463E+00,  5.025663909695535E-02, -1.136968927379421E-02, -6.176787968976329E-03,  1.492666216648312E-04,  9.451186083611045E-03,  1.636422142782727E+00,  7.400089075869163E-04,
2462766.500000000, A.D. 2030-Sep-22 00:00:00.0000, -8.726160383208073E-01,  1.384300045081605E+00,  5.040420783577096E-02, -1.131118262242346E-02, -6.270412555354792E-03,  1.458699760577843E-04,  9.455435391968314E-03,  1.637157887717366E+00,  7.314746214882930E-04,
2462767.500000000, A.D. 2030-Sep-23 00:00:00.0000, -8.838976824028660E-01,  1.377983048432173E+00,  5.054837726913215E-02, -1.125199198851766E-02, -6.363489129845455E-03,  1.424680396009442E-04,  9.459635300592050E-03,  1.637885079353288E+00,  7.229023784373133E-04,
2462768.500000000, A.D. 2030-Sep-24 00:00:00.0000, -8.951197959377949E-01,  1.371573250675462E+00,  5.068914221044449E-02, -1.119212233008821E-02, -6.456014218378158E-03,  1.390610115066452E-04,  9.463785591935224E-03,  1.638603680023392E+00,  7.142927517915402E-04,
2462769.500000000, A.D. 2030-Sep-25 00:00:00.0000, -9.062817023783044E-01,  1.365071205003648E+00,  5.082649766720341E-02, -1.113157859873872E-02, -6.547984391364845E-03,  1.356490909373015E-04,  9.467886051672264E-03,  1.639313652618358E+00,  7.056463084497510E-04,
2462770.500000000, A.D. 2030-Sep-26 00:00:00.0000, -9.173827301142273E-01,  1.358477468013499E+00,  5.096043884030566E-02, -1.107036573119038E-02, -6.639396267865028E-03,  1.322324727082334E-04,  9.471936468683212E-03,  1.640014960583896E+00,  6.969636003601183E-04,
2462771.500000000, A.D. 2030-Sep-27 00:00:00.0000, -9.284222124626310E-01,  1.351792599669804E+00,  5.109096112299689E-02, -1.100848864875704E-02, -6.730246511163974E-03,  1.288113473321169E-04,  9.475936635039803E-03,  1.640707567918344E+00,  6.882451675256362E-04,
2462772.500000000, A.D. 2030-Sep-28 00:00:00.0000, -9.393994876565473E-01,  1.345017163269335E+00,  5.121806009933601E-02, -1.094595225874910E-02, -6.820531818492391E-03,  1.253859024166095E-04,  9.479886345987005E-03,  1.641391439169467E+00,  6.794915468396589E-04,
2462773.500000000, A.D. 2030-Sep-29 00:00:00.0000, -9.503138988335659E-01,  1.338151725404660E+00,  5.134173154268622E-02, -1.088276145384376E-02, -6.910248911398581E-03,  1.219563232591849E-04,  9.483785399920628E-03,  1.642066539430581E+00,  6.707032789943128E-04,
2462774.500000000, A.D. 2030-Sep-30 00:00:00.0000, -9.611647940254564E-01,  1.331196855928670E+00,  5.146197141477310E-02, -1.081892111476985E-02, -6.999394534649265E-03,  1.185227945892522E-04,  9.487633598369251E-03,  1.642732834337425E+00,  6.618809101917661E-04,
2462775.500000000, A.D. 2030-Oct-01 00:00:00.0000, -9.719515261484281E-01,  1.324153127920823E+00,  5.157877586516215E-02, -1.075443611826437E-02, -7.087965465822407E-03,  1.150855038339611E-04,  9.491430745984016E-03,  1.643390290066393E+00,  6.530249884910445E-04,
2462776.500000000, A.D. 2030-Oct-02 00:00:00.0000, -9.826734529926870E-01,  1.317021117654483E+00,  5.169214123048951E-02, -1.068931134041671E-02, -7.175958525191493E-03,  1.116446417090133E-04,  9.495176650528686E-03,  1.644038873332813E+00,  6.441360576537494E-04,
2462777.500000000, A.D. 2030-Oct-03 00:00:00.0000, -9.933299372108998E-01,  1.309801404564041E+00,  5.180206403316950E-02, -1.062355165016989E-02, -7.263370574298299E-03,  1.082003988452039E-04,  9.498871122862127E-03,  1.644678551387912E+00,  6.352146543424784E-04,
2462778.500000000, A.D. 2030-Oct-04 00:00:00.0000, -1.003920346306695E+00,  1.302494571211682E+00,  5.190854098006586E-02, -1.055716189974380E-02, -7.350198508555653E-03,  1.047529616950474E-04,  9.502513976916668E-03,  1.645309292015071E+00,  6.262613078831358E-04,
2462779.500000000, A.D. 2030-Oct-05 00:00:00.0000, -1.014444052624073E+00,  1.295101203255116E+00,  5.201156896158692E-02, -1.049014691986381E-02, -7.436439253741063E-03,  1.013025106698090E-04,  9.506105029681649E-03,  1.645931063526978E+00,  6.172765394545223E-04,
2462780.500000000, A.D. 2030-Oct-06 00:00:00.0000, -1.024900433337073E+00,  1.287621889417319E+00,  5.211114505096398E-02, -1.042251152305959E-02, -7.522089764074395E-03,  9.784922192220414E-05,  9.509644101194630E-03,  1.646543834764101E+00,  6.082608649167645E-04,
2462781.500000000, A.D. 2030-Oct-07 00:00:00.0000, -1.035288870438720E+00,  1.280057221457620E+00,  5.220726650325065E-02, -1.035426051289687E-02, -7.607147016700531E-03,  9.439327208377397E-05,  9.513131014533500E-03,  1.647147575093326E+00,  5.992148043345840E-04,
2462782.500000000, A.D. 2030-Oct-08 00:00:00.0000, -1.045608750729658E+00,  1.272407794142610E+00,  5.229993075414600E-02, -1.028539869220395E-02, -7.691608008854137E-03,  9.093484234479780E-05,  9.516565595803803E-03,  1.647742254405763E+00,  5.901388889638939E-04,
2462783.500000000, A.D. 2030-Oct-09 00:00:00.0000, -1.055859465807723E+00,  1.264674205216389E+00,  5.238913541915308E-02, -1.021593086201518E-02, -7.775469765513600E-03,  8.747411736872234E-05,  9.519947674123947E-03,  1.648327843114179E+00,  5.810336543136147E-04,
2462784.500000000, A.D. 2030-Oct-10 00:00:00.0000, -1.066040412058516E+00,  1.256857055371297E+00,  5.247487829313750E-02, -1.014586181314751E-02, -7.858729349822647E-03,  8.401128040609055E-05,  9.523277081613983E-03,  1.648904312151065E+00,  5.718996264148406E-04,
